session,category,state,browser,language,os,id,prod_cat,ad_id,purch_flag
1811489705,"business","oh","IE","sp","win8",8483,"mobile",7,"0"
1045448261,"personal","va","Firefox","cn","win7",9985,"laptop",18,"0"
1905405810,"personal","tx","Firefox","jp","win7",6582,"desktop",4,"0"
1563050280,"personal","oh","Mobile","en","win7",4759,"laptop",10,"0"
1925870995,"personal","ny","Chrome","cn","xp",666,"laptop",10,"0"
1514633320,"personal","ca","Chrome","cn","win7",5644,"tablet",3,"0"
1447413134,"student","tx","Firefox","pt","win8",7738,"mobile",5,"0"
1547541273,"business","la","Chrome","cn","win7",5813,"laptop",10,"1"
1622587746,"business","ri","IE","en","win7",9242,"desktop",3,"0"
1215194838,"business","ca","Safari","pt","win7",4261,"desktop",11,"0"
1399546916,"business","il","Chrome","pt","win8",9750,"mobile",5,"0"
1501586855,"personal","mn","Safari","en","win7",7099,"tablet",6,"1"
1344125797,"student","tx","Chrome","sp","win7",776,"mobile",15,"0"
1208798691,"business","tx","Mobile","sp","win7",7421,"desktop",5,"0"
1559202330,"personal","il","Mobile","en","win7",3774,"laptop",5,"0"
1659410696,"personal","ny","Opera","en","win7",6142,"server",1,"0"
1026451513,"business","ky","Firefox","cn","win7",9222,"laptop",17,"0"
1972341206,"business","in","Chrome","cn","win7",1624,"mobile",1,"0"
1955689662,"student","tn","Chrome","sp","win7",4882,"desktop",6,"0"
1996722444,"personal","tx","Firefox","en","win7",809,"mobile",4,"0"
1819485194,"personal","mi","Firefox","cn","win7",4032,"desktop",8,"0"
1377399983,"student","md","Chrome","en","win8",7527,"desktop",9,"1"
1646409865,"business","az","Firefox","en","Mac",4492,"laptop",17,"0"
1220819616,"personal","mi","Chrome","ar","win7",1939,"desktop",14,"0"
1319417058,"personal","ny","Opera","cn","linux",5702,"mobile",6,"0"
1630309010,"personal","ca","IE","pt","xp",1714,"desktop",6,"0"
1076472826,"personal","ia","Mobile","de","Mac",714,"tablet",5,"0"
1942192581,"personal","ct","Mobile","jp","win8",6631,"mobile",18,"0"
1759821995,"student","nc","Firefox","jp","win7",3419,"desktop",17,"0"
1573558533,"personal","mo","Firefox","cn","win7",9743,"mobile",10,"0"
1110350591,"business","ca","Chrome","ar","win7",289,"laptop",10,"0"
1340244922,"personal","nj","IE","cn","win8",1769,"desktop",9,"0"
1351947914,"personal","mi","Chrome","fr","win7",2614,"desktop",11,"0"
1659311743,"personal","ne","Mobile","cn","win7",3435,"laptop",10,"0"
1869090717,"business","ct","Chrome","jp","win7",7573,"desktop",11,"0"
1010077643,"personal","wa","Safari","en","win8",2325,"desktop",10,"0"
1966786356,"personal","la","Safari","ko","xp",9344,"tablet",7,"0"
1875154196,"student","il","Safari","fr","win8",9361,"tablet",6,"1"
1577449644,"business","tx","IE","jp","win8",2836,"server",18,"0"
1896071436,"business","fl","Firefox","cn","win7",3654,"mobile",10,"0"
1679728839,"business","oh","Firefox","cn","win8",6730,"tablet",13,"0"
1790584078,"personal","sc","Mobile","en","win7",3589,"laptop",12,"1"
1843090320,"personal","tx","Firefox","en","win7",6832,"laptop",7,"0"
1378604854,"business","ia","Safari","de","Mac",4312,"mobile",9,"0"
1685931850,"personal","nc","IE","en","win7",9252,"laptop",10,"0"
1788555521,"personal","ma","Mobile","jp","win7",5716,"mobile",17,"0"
1424039616,"personal","fl","Chrome","cn","win7",7868,"desktop",16,"0"
1996091899,"business","ma","Firefox","ru","win7",3440,"tablet",15,"0"
1407767402,"personal","ca","Chrome","cn","nt",2081,"laptop",12,"0"
1629771094,"personal","il","Chrome","cn","Mac",3158,"laptop",13,"0"
1665382446,"student","fl","IE","fr","win7",9190,"laptop",16,"0"
1778928234,"personal","tn","Chrome","cn","nt",2225,"laptop",7,"0"
1342631086,"personal","mi","Firefox","en","win7",8417,"tablet",11,"0"
1663348408,"business","tx","Chrome","fr","xp",6784,"laptop",10,"0"
1118106633,"personal","oh","Chrome","cn","win7",2527,"tablet",15,"0"
1850163682,"business","fl","IE","en","xp",5806,"tablet",17,"0"
1130226250,"personal","ok","Chrome","sp","win7",6518,"desktop",16,"0"
1919103636,"student","al","IE","sp","win7",6186,"desktop",7,"0"
1159307274,"student","mt","Mobile","en","win7",7572,"desktop",2,"1"
1720910695,"student","ca","Mobile","cn","win7",5798,"mobile",9,"0"
1307941570,"personal","tx","Chrome","ar","win7",9006,"tablet",17,"0"
1285090176,"personal","tx","Chrome","de","win7",3468,"mobile",9,"0"
1326343001,"business","ok","Mobile","ar","win7",1415,"desktop",18,"1"
1146631414,"student","tx","IE","en","win7",3686,"laptop",3,"0"
1584854779,"student","tx","Mobile","pt","win7",9824,"desktop",10,"0"
1249984381,"business","in","Chrome","pt","win7",5468,"desktop",5,"0"
1019693781,"personal","ky","Chrome","de","win7",3072,"tablet",12,"0"
1047416168,"student","co","Chrome","cn","win8",5650,"desktop",18,"0"
1372224126,"personal","fl","Chrome","sp","win7",4140,"server",16,"0"
1054061502,"student","oh","IE","cn","win7",323,"tablet",1,"0"
1976176091,"personal","nv","Mobile","cn","win7",4853,"laptop",3,"0"
1240906006,"student","ny","Chrome","fr","win7",7629,"laptop",2,"1"
1403884276,"personal","or","Chrome","cn","xp",5858,"desktop",18,"0"
1107204680,"business","mo","Mobile","cn","win8",7786,"desktop",17,"0"
1894963079,"personal","ca","Chrome","cn","Mac",6237,"laptop",11,"0"
1712142793,"student","co","Chrome","en","win7",3527,"mobile",9,"0"
1167435992,"personal","oh","Chrome","cn","linux",1876,"tablet",9,"0"
1217565417,"personal","ma","IE","en","win7",8063,"desktop",14,"0"
1521639988,"personal","wi","Mobile","en","win7",7827,"tablet",16,"0"
1416242168,"student","ut","Chrome","sp","win7",6882,"mobile",4,"0"
1093232873,"student","wv","IE","fr","win7",3910,"laptop",6,"0"
1849220476,"student","oh","Firefox","cn","win7",5094,"mobile",4,"0"
1481287641,"personal","tx","Mobile","cn","win7",5907,"tablet",15,"0"
1736316635,"business","va","Chrome","en","win7",9304,"mobile",10,"0"
1904324864,"business","mi","Firefox","sp","win7",4583,"laptop",7,"0"
1153426680,"student","tx","Chrome","pt","vista",1594,"mobile",13,"0"
1714948730,"personal","ct","Chrome","cn","win7",9157,"mobile",1,"0"
1364370085,"business","tn","Chrome","fr","nt",6026,"laptop",15,"0"
1053717075,"personal","oh","Chrome","pt","win7",7592,"laptop",8,"0"
1587124155,"personal","mi","IE","en","win7",8946,"mobile",11,"0"
1146564538,"student","ny","Firefox","cn","win7",9879,"laptop",12,"0"
1892022606,"personal","ny","Chrome","en","win7",7461,"desktop",5,"0"
1931664142,"student","tx","Chrome","ar","win7",5891,"mobile",15,"0"
1516446132,"personal","sd","IE","en","win7",7533,"desktop",14,"1"
1476716535,"personal","ny","Firefox","cn","win7",4593,"tablet",11,"0"
1265951393,"personal","nv","Mobile","ru","win7",4833,"mobile",12,"0"
1395738203,"personal","ny","Chrome","en","win7",8879,"tablet",18,"1"
1493142506,"personal","oh","Mobile","en","win8",4679,"mobile",1,"0"
1652023216,"business","ny","IE","en","win7",4764,"laptop",6,"0"
1591836565,"personal","ny","Firefox","sp","win7",7160,"mobile",3,"0"
1584361607,"student","ms","IE","de","win7",7789,"mobile",4,"0"
1350399232,"business","me","Mobile","ar","win7",3417,"laptop",7,"1"
1521679535,"personal","ga","IE","cn","xp",4534,"desktop",13,"0"
1961131161,"business","ia","Chrome","en","xp",1890,"tablet",18,"0"
1458962085,"personal","ky","Chrome","ru","win7",993,"desktop",14,"0"
1481389955,"personal","fl","Chrome","en","win7",2541,"tablet",1,"0"
1631329589,"business","tx","Chrome","en","vista",1045,"mobile",15,"0"
1640974955,"personal","ca","IE","cn","xp",2262,"desktop",15,"1"
1350395687,"personal","ca","IE","en","win7",6705,"laptop",14,"0"
1855693784,"business","tx","Chrome","de","win7",3239,"laptop",10,"0"
1341786360,"personal","tx","Firefox","ar","win7",9028,"laptop",3,"1"
1087888316,"business","ny","IE","ru","win7",4331,"tablet",3,"0"
1487517627,"student","ok","Safari","cn","xp",7586,"laptop",15,"0"
1048868691,"business","ca","IE","en","Mac",4305,"mobile",10,"0"
1109638752,"personal","sc","Mobile","sp","linux",8352,"laptop",1,"0"
1016978990,"personal","nc","Mobile","sp","xp",6008,"laptop",4,"0"
1222011860,"personal","ca","IE","en","win7",4878,"laptop",17,"0"
1760234736,"personal","ak","Firefox","en","xp",9274,"desktop",3,"0"
1225918310,"business","ny","Firefox","cn","win8",5551,"tablet",14,"0"
1336689909,"business","pa","Chrome","en","win7",7442,"desktop",16,"0"
1725420576,"personal","md","Chrome","cn","win7",6578,"tablet",16,"1"
1077839765,"student","in","Firefox","cn","win7",3635,"tablet",13,"0"
1788328512,"personal","ny","Chrome","en","win7",8291,"tablet",4,"1"
1957570028,"personal","nj","Mobile","cn","win7",4729,"laptop",8,"1"
1454111911,"business","pa","IE","en","win7",6326,"desktop",7,"0"
1451906035,"personal","in","Chrome","en","win7",68,"laptop",17,"0"
1346192125,"student","ca","IE","cn","win7",5189,"mobile",9,"0"
1031694340,"student","fl","Safari","en","xp",4925,"tablet",9,"0"
1968559993,"business","ca","Safari","en","win7",890,"tablet",3,"0"
1384036234,"student","ny","Chrome","en","win7",2653,"mobile",14,"0"
1633306218,"business","tx","Chrome","cn","win7",872,"mobile",12,"0"
1228829757,"personal","tx","IE","en","win7",3807,"desktop",9,"1"
1875580274,"student","az","Mobile","cn","xp",4946,"mobile",17,"1"
1526165240,"personal","ca","IE","en","linux",3160,"mobile",13,"0"
1872977042,"personal","il","Chrome","en","win7",7141,"mobile",14,"0"
1730044734,"personal","dc","Chrome","en","win7",6748,"mobile",1,"0"
1985691949,"personal","ny","IE","cn","win7",1155,"tablet",17,"0"
1300223701,"student","mo","Firefox","de","win7",3664,"mobile",12,"0"
1624553019,"personal","sc","Chrome","sp","win7",3899,"mobile",2,"0"
1602836155,"student","ca","Chrome","cn","win8",4092,"mobile",5,"0"
1658758504,"personal","ga","Chrome","en","xp",3772,"mobile",10,"0"
1038200611,"personal","tx","Firefox","cn","win7",5567,"tablet",5,"0"
1620473685,"personal","fl","Mobile","cn","win7",747,"laptop",5,"0"
1005381317,"business","ar","Mobile","ko","win7",5416,"tablet",8,"0"
1974120990,"business","az","Mobile","en","win7",3864,"desktop",18,"0"
1643462254,"business","fl","IE","ru","xp",652,"mobile",5,"1"
1713747906,"business","tx","Chrome","ko","win8",1814,"desktop",1,"0"
1927356784,"student","fl","IE","en","Mac",9815,"tablet",16,"0"
1312741919,"personal","ca","Chrome","ru","win7",914,"mobile",11,"0"
1540928881,"business","pa","Chrome","en","win7",687,"laptop",15,"0"
1129771815,"student","de","IE","cn","win7",2469,"mobile",6,"0"
1760847074,"personal","tn","Firefox","de","win7",6958,"laptop",1,"0"
1095181011,"student","wa","Chrome","cn","Mac",6564,"desktop",15,"0"
1454410502,"business","in","Firefox","pt","win7",3148,"mobile",10,"0"
1412757841,"personal","ma","IE","jp","xp",6393,"laptop",15,"0"
1269574270,"personal","md","Chrome","en","win7",7351,"laptop",15,"0"
1289828026,"student","fl","IE","cn","win7",2979,"laptop",18,"0"
1828070970,"student","ca","Chrome","cn","Mac",6129,"tablet",5,"0"
1493187003,"personal","ca","Safari","cn","win7",9357,"mobile",14,"0"
1951035313,"student","tx","Chrome","en","win8",3338,"desktop",11,"0"
1583735814,"business","co","Firefox","ar","win7",1120,"mobile",14,"0"
1421604857,"student","ca","Chrome","en","win7",2938,"tablet",7,"0"
1688341874,"business","wa","Firefox","cn","win7",3572,"tablet",13,"0"
1901667887,"personal","co","Chrome","en","win7",2437,"desktop",14,"0"
1919265774,"business","az","Mobile","ko","win7",6197,"laptop",5,"0"
1171003109,"personal","ca","IE","sp","xp",3526,"tablet",7,"0"
1597324959,"student","ma","Firefox","en","win7",7241,"mobile",10,"0"
1632139396,"personal","pa","Safari","en","Mac",172,"laptop",15,"0"
1098747049,"personal","al","Safari","en","Mac",6393,"tablet",5,"0"
1876023625,"personal","tn","IE","jp","win7",3157,"desktop",4,"0"
1597836772,"student","in","IE","en","win7",2989,"desktop",6,"0"
1831285646,"personal","tx","IE","en","xp",1970,"desktop",1,"1"
1796839227,"personal","mi","Safari","pt","win7",3528,"laptop",8,"0"
1281197602,"personal","wa","Chrome","cn","win7",1279,"mobile",7,"0"
1523385199,"business","ky","Chrome","cn","win7",2036,"laptop",7,"0"
1829511646,"personal","nj","Chrome","pt","xp",327,"laptop",4,"0"
1884322524,"business","pa","Safari","en","win7",2828,"tablet",11,"1"
1334993266,"personal","wa","Chrome","pt","win7",6213,"laptop",10,"0"
1968874501,"business","ny","IE","de","win8",7351,"tablet",10,"0"
1731498777,"student","ny","IE","en","win7",1134,"tablet",13,"0"
1982336185,"business","la","Firefox","de","win7",1738,"desktop",11,"0"
1819282961,"personal","ga","IE","cn","Mac",4100,"desktop",10,"0"
1358634686,"business","ca","Chrome","en","win7",9827,"mobile",5,"0"
1207426907,"student","ia","Chrome","jp","vista",1412,"tablet",2,"0"
1169795272,"student","ma","IE","pt","Mac",749,"tablet",11,"1"
1444686771,"personal","ca","Safari","cn","win7",7469,"desktop",3,"0"
1537181775,"personal","ca","Safari","ko","nt",1307,"tablet",12,"0"
1590994040,"personal","wv","Chrome","de","win7",6068,"laptop",4,"0"
1618539996,"business","id","IE","pt","win7",6885,"desktop",16,"0"
1496958097,"personal","ia","Chrome","jp","win7",2369,"tablet",7,"0"
1466457085,"personal","wa","Firefox","ar","win7",3979,"tablet",16,"0"
1440059616,"business","ga","Chrome","pt","win7",1766,"mobile",4,"0"
1379384238,"personal","al","Firefox","en","vista",2328,"desktop",14,"0"
1555660302,"personal","va","Chrome","cn","win8",4751,"desktop",14,"0"
1794175877,"personal","tx","Mobile","de","xp",6425,"desktop",9,"0"
1605228975,"personal","tn","Mobile","de","xp",4277,"mobile",10,"0"
1165095249,"personal","tx","Safari","cn","Mac",2888,"laptop",10,"0"
1724820571,"personal","tx","IE","cn","Mac",4889,"desktop",15,"0"
1207577955,"personal","ma","IE","pt","win7",516,"laptop",16,"0"
1891094938,"student","wv","Firefox","sp","xp",9053,"mobile",16,"0"
1933322509,"personal","al","Mobile","cn","xp",4175,"laptop",13,"0"
1454382951,"personal","id","Safari","cn","win7",6771,"tablet",6,"0"
1651566355,"student","ca","Safari","en","win7",3339,"laptop",8,"0"
1519752876,"personal","nj","Firefox","ru","win7",9776,"tablet",17,"0"
1012353912,"personal","va","Chrome","ko","win7",8291,"desktop",10,"0"
1791633913,"personal","nc","IE","pt","win7",949,"laptop",14,"0"
1094025932,"student","mn","Firefox","en","win8",2872,"desktop",15,"0"
1286060911,"personal","or","Chrome","fr","xp",4882,"mobile",6,"0"
1656299508,"business","nc","IE","cn","xp",397,"mobile",11,"0"
1306619306,"business","il","Safari","en","Mac",5692,"laptop",15,"0"
1617857444,"personal","ny","Chrome","en","win7",9698,"mobile",7,"0"
1551064924,"personal","az","Chrome","en","win7",5515,"laptop",8,"0"
1647203366,"personal","ga","Mobile","de","win7",6404,"laptop",6,"0"
1466241971,"personal","az","Mobile","en","win7",3218,"server",15,"0"
1031294504,"personal","ca","Chrome","en","win7",8570,"laptop",13,"1"
1967466993,"student","in","IE","en","win7",1734,"desktop",3,"0"
1361864729,"personal","ca","Chrome","de","xp",9343,"laptop",2,"0"
1150940338,"personal","ok","Chrome","jp","win7",3114,"server",15,"0"
1389639311,"student","wa","Safari","sp","win8",8863,"tablet",13,"1"
1588404784,"personal","fl","Opera","en","win7",6484,"desktop",2,"0"
1256286559,"student","nv","Chrome","cn","win7",9393,"tablet",13,"0"
1269230062,"personal","sc","IE","en","win8",7787,"desktop",3,"0"
1627382792,"student","tx","Firefox","sp","Mac",477,"desktop",2,"0"
1902537037,"business","ny","Firefox","cn","win7",1955,"desktop",18,"0"
1768614952,"personal","la","IE","en","win7",2002,"mobile",15,"0"
1455254352,"personal","ca","Mobile","en","linux",9991,"mobile",15,"0"
1042281501,"personal","ny","Chrome","jp","win7",2736,"tablet",4,"0"
1984627707,"student","nj","Chrome","sp","linux",8203,"laptop",12,"0"
1891836135,"student","de","Mobile","cn","win7",8419,"desktop",3,"0"
1937193095,"student","il","Chrome","cn","xp",943,"laptop",16,"0"
1657066076,"business","nc","IE","ar","win7",2035,"tablet",12,"0"
1935543821,"personal","ia","IE","de","win7",7865,"desktop",5,"0"
1881946335,"student","dc","IE","sp","win7",3877,"laptop",4,"0"
1530286398,"personal","ia","IE","ru","win7",6816,"laptop",13,"0"
1967110739,"student","al","Firefox","cn","xp",1962,"tablet",10,"0"
1722471987,"personal","nj","Chrome","ar","Mac",511,"desktop",10,"0"
1357131396,"personal","co","Firefox","jp","win7",877,"server",18,"0"
1951856974,"personal","ca","IE","ko","win7",3539,"server",17,"0"
1121745081,"personal","al","Chrome","fr","win8",3851,"desktop",13,"0"
1939642623,"personal","nc","Chrome","ar","linux",8763,"desktop",13,"0"
1392285584,"personal","ca","Chrome","ar","win7",4849,"desktop",18,"0"
1499652885,"personal","mo","Chrome","en","win7",7438,"mobile",3,"0"
1184974886,"personal","ga","Safari","en","win8",9881,"tablet",9,"0"
1039105265,"personal","mi","Safari","en","Mac",1906,"mobile",3,"0"
1379011970,"student","nh","IE","en","Mac",2528,"tablet",1,"0"
1739976306,"personal","wa","Firefox","en","win7",7926,"mobile",2,"0"
1654675692,"business","ga","Chrome","en","win8",1382,"tablet",17,"0"
1800844161,"student","tx","IE","cn","win8",8419,"desktop",1,"0"
1656638160,"personal","tx","Chrome","jp","win7",2209,"tablet",1,"0"
1916803990,"student","pa","Firefox","cn","linux",3483,"laptop",14,"1"
1237004756,"student","ca","Firefox","cn","xp",4689,"mobile",2,"0"
1050227906,"personal","pa","Opera","ar","linux",6720,"desktop",13,"1"
1369153278,"student","il","Firefox","cn","win8",5604,"mobile",3,"0"
1667495543,"personal","wv","Chrome","sp","win7",8180,"desktop",6,"1"
1505140754,"student","ny","IE","en","win8",4377,"laptop",1,"1"
1390568433,"student","ok","Safari","en","win8",6802,"laptop",1,"0"
1608781602,"business","ny","Firefox","sp","linux",5209,"desktop",13,"0"
1027623609,"personal","il","Mobile","cn","win7",2503,"laptop",2,"0"
1343812683,"business","nh","IE","cn","win7",7179,"laptop",12,"0"
1089978517,"business","fl","Chrome","en","vista",9407,"laptop",1,"0"
1884385733,"student","tn","Mobile","en","win7",5894,"laptop",3,"0"
1335786828,"personal","ny","Firefox","cn","linux",6532,"tablet",17,"1"
1381835933,"business","al","Safari","ko","win7",5456,"laptop",12,"1"
1466494888,"personal","ca","IE","en","win7",7743,"desktop",9,"0"
1085463474,"personal","ny","Mobile","cn","xp",9551,"mobile",11,"0"
1828888287,"business","la","Chrome","ru","xp",6264,"desktop",7,"0"
1315859454,"business","ca","Chrome","en","win7",650,"desktop",8,"0"
1576788071,"personal","ok","Firefox","pt","win7",757,"mobile",1,"0"
1478284672,"student","tx","Firefox","cn","win7",7942,"laptop",3,"0"
1273046330,"business","ca","IE","en","win8",7691,"mobile",5,"0"
1087421143,"personal","oh","Safari","en","win7",1305,"laptop",6,"0"
1268648080,"business","md","Chrome","cn","win7",9729,"tablet",10,"0"
1133437773,"personal","ri","IE","cn","win7",8620,"mobile",8,"0"
1468859510,"personal","fl","IE","cn","win7",5524,"mobile",9,"0"
1341437680,"personal","il","Chrome","cn","win7",6232,"server",12,"0"
1166844973,"student","mi","IE","en","win7",9834,"laptop",3,"0"
1931116122,"personal","co","Safari","sp","win8",9508,"desktop",8,"0"
1942711371,"student","fl","Chrome","en","nt",1292,"laptop",13,"0"
1771908384,"personal","mn","Chrome","cn","linux",2819,"server",2,"0"
1471178619,"personal","ca","Chrome","ru","win7",2470,"mobile",18,"0"
1758566156,"business","tx","Firefox","cn","win7",3001,"mobile",9,"0"
1855701125,"personal","tn","Chrome","en","win7",2573,"mobile",9,"0"
1604139834,"personal","ca","Chrome","en","win7",3026,"desktop",9,"1"
1918190304,"business","nj","Firefox","en","win8",7219,"desktop",3,"0"
1644549956,"student","ky","Chrome","en","linux",2791,"laptop",14,"1"
1751524343,"business","ny","Chrome","en","win7",8570,"laptop",10,"0"
1922354374,"personal","mi","Chrome","en","win7",520,"laptop",5,"0"
1735313636,"business","mi","Chrome","en","win7",5977,"laptop",8,"0"
1541490001,"student","pa","Chrome","de","win7",3485,"tablet",14,"0"
1251849897,"personal","tx","IE","en","linux",7634,"desktop",9,"0"
1755687811,"student","pa","Chrome","en","nt",2405,"tablet",6,"0"
1757992156,"business","ca","Mobile","cn","win7",4528,"desktop",5,"1"
1376683882,"personal","ar","Chrome","pt","win7",1422,"laptop",14,"0"
1361655325,"personal","tx","Chrome","cn","win7",1269,"server",6,"0"
1888217343,"personal","az","Firefox","cn","win7",6814,"tablet",16,"0"
1881451146,"personal","ny","IE","ar","win7",2330,"mobile",10,"0"
1667092833,"personal","ca","Firefox","en","Mac",6216,"desktop",18,"0"
1808563224,"business","ky","Firefox","de","win7",7103,"desktop",13,"0"
1844699692,"student","sc","IE","sp","win7",8819,"desktop",8,"0"
1643226306,"personal","oh","IE","en","win7",363,"tablet",15,"0"
1933799758,"personal","oh","Firefox","en","win7",5116,"mobile",14,"0"
1165300872,"business","nc","Firefox","sp","win7",9323,"laptop",9,"0"
1491028125,"business","md","Chrome","cn","Mac",2478,"mobile",16,"0"
1415237382,"student","ny","Firefox","sp","win7",8230,"server",4,"0"
1730314527,"student","ny","Chrome","pt","linux",543,"laptop",18,"0"
1224517268,"student","ar","IE","pt","win7",1538,"server",6,"0"
1929232157,"personal","ca","Mobile","en","win7",7648,"desktop",16,"0"
1046917482,"business","nc","IE","en","xp",2085,"desktop",8,"0"
1555096322,"business","ms","Chrome","sp","xp",1276,"laptop",17,"0"
1543418472,"student","md","Chrome","sp","Mac",1708,"laptop",8,"0"
1187906752,"personal","pa","Mobile","cn","win7",8783,"desktop",12,"0"
1516958570,"business","il","IE","cn","xp",9555,"desktop",2,"0"
1499128846,"student","ny","Safari","pt","win7",3128,"mobile",8,"0"
1652210410,"student","va","Chrome","ar","xp",7142,"tablet",9,"0"
1145388029,"personal","wi","Firefox","sp","win7",9910,"desktop",6,"0"
1064056812,"business","tn","Chrome","ko","win7",1406,"desktop",12,"0"
1145569381,"student","il","Firefox","ar","Mac",3730,"mobile",12,"0"
1565218078,"business","ma","IE","en","xp",7472,"desktop",12,"0"
1189444696,"personal","oh","Safari","sp","win7",5982,"mobile",16,"1"
1867178142,"personal","ny","Firefox","cn","xp",8053,"mobile",9,"0"
1651503135,"business","ca","Mobile","en","win7",4723,"desktop",6,"0"
1605551435,"business","ca","Chrome","en","xp",6425,"tablet",6,"0"
1825938208,"personal","nc","Mobile","cn","win7",4468,"tablet",8,"1"
1541193592,"business","wa","Mobile","en","Mac",6790,"desktop",1,"0"
1603952679,"student","ga","Mobile","ar","win7",9821,"laptop",6,"0"
1217959997,"student","mo","Firefox","cn","win7",1002,"mobile",6,"0"
1207903446,"student","tx","Chrome","fr","win8",75,"laptop",9,"0"
1995576414,"personal","ak","Chrome","cn","win7",7832,"laptop",14,"0"
1274508116,"student","nj","Firefox","en","win7",3578,"tablet",15,"0"
1008030701,"student","ca","IE","cn","win8",6376,"laptop",4,"0"
1049226936,"student","ca","Mobile","cn","win7",9874,"desktop",4,"1"
1143168276,"personal","ca","Chrome","pt","xp",6138,"tablet",13,"0"
1594161683,"student","ca","Firefox","ko","xp",964,"laptop",12,"0"
1544404670,"business","ca","Opera","cn","xp",1168,"mobile",7,"1"
1167154373,"student","mo","Chrome","sp","win7",3863,"tablet",17,"0"
1904848502,"business","ne","IE","cn","Mac",7654,"desktop",16,"0"
1976719752,"personal","tn","Chrome","en","win7",405,"desktop",14,"0"
1419506154,"business","nc","Chrome","pt","xp",9020,"desktop",8,"0"
1482660515,"personal","pa","IE","pt","win7",6511,"desktop",13,"0"
1031856125,"personal","ny","Chrome","cn","win7",7,"desktop",15,"0"
1267636638,"student","tx","Safari","en","win7",2669,"laptop",8,"0"
1677799778,"personal","ca","IE","cn","win7",4265,"desktop",1,"0"
1136066511,"personal","md","Safari","ar","win7",5901,"desktop",17,"0"
1205811850,"personal","ca","Mobile","en","xp",2558,"tablet",14,"0"
1955398683,"personal","ca","Mobile","cn","win7",9826,"desktop",10,"1"
1739271567,"personal","ia","Chrome","cn","win7",4251,"mobile",2,"0"
1597846628,"business","nv","Chrome","fr","win8",2474,"desktop",2,"0"
1464158748,"personal","il","Chrome","cn","xp",2800,"tablet",12,"1"
1686008640,"personal","wi","IE","jp","win8",8799,"mobile",5,"0"
1566681056,"business","il","Chrome","cn","win7",1172,"tablet",11,"0"
1581475299,"student","ms","Chrome","en","win7",7341,"tablet",5,"0"
1196088133,"business","ny","Mobile","en","Mac",5418,"laptop",13,"0"
1595482426,"business","ak","IE","en","xp",5098,"mobile",15,"0"
1180820782,"student","fl","Firefox","en","xp",8206,"server",18,"0"
1480878661,"personal","ct","IE","en","win7",7206,"mobile",15,"0"
1032772204,"business","nc","IE","cn","win7",5623,"tablet",3,"0"
1569696583,"student","co","IE","en","linux",2614,"laptop",11,"0"
1245089195,"personal","tx","Chrome","sp","win7",2524,"laptop",16,"0"
1928520246,"business","fl","Mobile","en","win7",6434,"laptop",5,"0"
1771416751,"business","ca","Mobile","cn","win7",1821,"tablet",14,"0"
1146620578,"student","il","Firefox","sp","win7",6562,"laptop",1,"0"
1747779545,"personal","nv","IE","en","win7",2025,"laptop",3,"0"
1005384059,"business","mi","Firefox","sp","win7",5856,"laptop",14,"0"
1329359026,"personal","ny","Firefox","ar","win7",6737,"mobile",7,"0"
1632332543,"student","az","Chrome","sp","win7",7390,"server",14,"0"
1668640099,"student","oh","IE","cn","win7",6565,"desktop",6,"1"
1048004901,"personal","co","IE","cn","win8",7219,"mobile",9,"0"
1541139844,"student","tn","Safari","cn","win8",682,"desktop",11,"0"
1210864447,"personal","va","Mobile","ru","win7",3311,"mobile",7,"0"
1390004074,"student","oh","IE","en","win7",4974,"tablet",14,"0"
1459261769,"student","md","Chrome","en","win7",7151,"desktop",14,"1"
1126794444,"personal","tx","Safari","cn","win7",5599,"desktop",17,"1"
1081684383,"business","ct","Mobile","cn","xp",6950,"laptop",14,"0"
1196145579,"business","il","Chrome","ru","win8",5642,"mobile",2,"0"
1113141812,"personal","tx","Chrome","en","xp",7037,"desktop",10,"0"
1158432497,"business","va","IE","de","win7",1579,"tablet",1,"0"
1891418595,"personal","co","Chrome","cn","linux",3533,"mobile",14,"0"
1630792850,"business","tx","IE","en","Mac",5223,"mobile",5,"1"
1476578003,"personal","nv","IE","en","linux",5131,"desktop",10,"0"
1695458335,"student","ok","IE","de","linux",8791,"desktop",2,"0"
1047780930,"personal","ca","Safari","sp","linux",8684,"mobile",9,"0"
1070436245,"personal","tx","IE","en","win7",1452,"desktop",10,"0"
1340166178,"personal","ca","IE","ar","win7",5494,"desktop",4,"0"
1289051744,"business","il","Chrome","pt","win7",1465,"mobile",16,"0"
1944102681,"business","tx","Mobile","en","xp",5450,"tablet",13,"0"
1716498267,"personal","fl","Chrome","en","win8",1358,"mobile",5,"0"
1263628304,"personal","tx","Chrome","fr","Mac",4376,"tablet",1,"0"
1776421864,"personal","pa","IE","en","win7",2201,"laptop",4,"0"
1103227071,"student","mo","IE","en","win7",6322,"laptop",7,"0"
1201034122,"personal","al","Mobile","ar","win7",6455,"server",2,"0"
1261837480,"personal","ny","IE","cn","win7",864,"tablet",5,"0"
1933492598,"personal","az","Chrome","en","win7",3127,"desktop",3,"0"
1673668186,"student","mn","Mobile","pt","win7",9535,"tablet",6,"0"
1460600053,"personal","ca","Firefox","en","win7",6171,"laptop",3,"0"
1343711804,"student","ut","IE","ru","win7",3640,"laptop",18,"0"
1775264940,"personal","pa","IE","en","win7",5320,"mobile",18,"0"
